Year,Month,day,Hour,Demand,Price
2015.0,3.0,25.0,1.0,9761.1399999999994,25.217130000000001
2015.0,3.0,25.0,2.0,9325.2900000000009,24.261430000000001
2015.0,3.0,25.0,3.0,9137.4300000000003,22.071339999999999
2015.0,3.0,25.0,4.0,9091.7199999999993,23.498560000000001
2015.0,3.0,25.0,5.0,9289.5799999999999,25.180430000000001
2015.0,3.0,25.0,6.0,9879.7099999999991,29.620000000000001
2015.0,3.0,25.0,7.0,11094.48,39.179920000000003
2015.0,3.0,25.0,8.0,11956.950000000001,41.409999999999997
2015.0,3.0,25.0,9.0,12094.16,34.473120000000002
2015.0,3.0,25.0,10.0,12119.690000000001,31.36056
2015.0,3.0,25.0,11.0,12123.940000000001,29.419650000000001
2015.0,3.0,25.0,12.0,12088.4,29.072520000000001
2015.0,3.0,25.0,13.0,12067.32,28.593620000000001
2015.0,3.0,25.0,14.0,12154.0,27.972180000000002
2015.0,3.0,25.0,15.0,12197.07,28.481639999999999
2015.0,3.0,25.0,16.0,12255.32,29.212499999999999
2015.0,3.0,25.0,17.0,12349.52,32.147570000000002
2015.0,3.0,25.0,18.0,12477.059999999999,33.448839999999997
2015.0,3.0,25.0,19.0,12582.059999999999,38.590000000000003
2015.0,3.0,25.0,20.0,13046.110000000001,46.888129999999997
2015.0,3.0,25.0,21.0,13115.5,44.892989999999998
2015.0,3.0,25.0,22.0,12412.370000000001,39.737900000000003
2015.0,3.0,25.0,23.0,11393.58,36.001060000000003
2015.0,3.0,25.0,24.0,10438.66,30.337530000000001
2015.0,3.0,26.0,1.0,9847.3099999999995,26.724049999999998
2015.0,3.0,26.0,2.0,9484.6100000000006,25.257210000000001
2015.0,3.0,26.0,3.0,9259.2900000000009,23.855560000000001
2015.0,3.0,26.0,4.0,9195.7700000000004,24.0
2015.0,3.0,26.0,5.0,9388.6499999999996,25.166
2015.0,3.0,26.0,6.0,9919.8799999999992,29.764700000000001
2015.0,3.0,26.0,7.0,11064.799999999999,36.556579999999997
2015.0,3.0,26.0,8.0,11849.860000000001,39.951520000000002
2015.0,3.0,26.0,9.0,12010.4,35.237499999999997
2015.0,3.0,26.0,10.0,12072.629999999999,32.237310000000001
2015.0,3.0,26.0,11.0,12076.41,30.319299999999998
2015.0,3.0,26.0,12.0,12150.200000000001,29.989999999999998
2015.0,3.0,26.0,13.0,12250.389999999999,30.079999999999998
2015.0,3.0,26.0,14.0,12433.719999999999,29.789999999999999
2015.0,3.0,26.0,15.0,12588.09,30.039999999999999
2015.0,3.0,26.0,16.0,12689.66,32.399999999999999
2015.0,3.0,26.0,17.0,12753.18,35.030859999999997
2015.0,3.0,26.0,18.0,12898.190000000001,34.954120000000003
2015.0,3.0,26.0,19.0,12983.700000000001,41.057519999999997
2015.0,3.0,26.0,20.0,13385.52,48.056789999999999
2015.0,3.0,26.0,21.0,13461.059999999999,47.971420000000002
2015.0,3.0,26.0,22.0,12706.67,41.887810000000002
2015.0,3.0,26.0,23.0,11658.440000000001,36.79992
2015.0,3.0,26.0,24.0,10640.24,32.365949999999998
2015.0,3.0,27.0,1.0,10072.639999999999,26.580380000000002
2015.0,3.0,27.0,2.0,9614.8099999999995,25.200700000000001
2015.0,3.0,27.0,3.0,9328.0699999999997,23.41621
2015.0,3.0,27.0,4.0,9248.6100000000006,23.290959999999998
2015.0,3.0,27.0,5.0,9411.5300000000007,24.509340000000002
2015.0,3.0,27.0,6.0,9931.5100000000002,28.848669999999998
2015.0,3.0,27.0,7.0,10981.57,34.533209999999997
2015.0,3.0,27.0,8.0,11708.360000000001,37.293810000000001
2015.0,3.0,27.0,9.0,11974.48,33.640700000000002
2015.0,3.0,27.0,10.0,12201.200000000001,30.560759999999998
2015.0,3.0,27.0,11.0,12360.139999999999,28.399999999999999
2015.0,3.0,27.0,12.0,12458.92,27.95185
2015.0,3.0,27.0,13.0,12543.030000000001,29.634260000000001
2015.0,3.0,27.0,14.0,12688.190000000001,29.942699999999999
2015.0,3.0,27.0,15.0,12768.24,30.255050000000001
2015.0,3.0,27.0,16.0,12782.809999999999,31.806750000000001
2015.0,3.0,27.0,17.0,12769.66,34.598109999999998
2015.0,3.0,27.0,18.0,12680.690000000001,36.474670000000003
2015.0,3.0,27.0,19.0,12588.049999999999,40.443739999999998
2015.0,3.0,27.0,20.0,12901.049999999999,44.611020000000003
2015.0,3.0,27.0,21.0,12962.889999999999,41.950000000000003
2015.0,3.0,27.0,22.0,12369.870000000001,37.818049999999999
2015.0,3.0,27.0,23.0,11576.32,34.0
2015.0,3.0,27.0,24.0,10662.030000000001,29.17531
2015.0,3.0,28.0,1.0,9869.7800000000007,23.523869999999999
2015.0,3.0,28.0,2.0,9385.3299999999999,21.168510000000001
2015.0,3.0,28.0,3.0,9115.2700000000004,18.264030000000002
2015.0,3.0,28.0,4.0,9008.2000000000007,17.791080000000001
2015.0,3.0,28.0,5.0,9014.2999999999993,21.402940000000001
2015.0,3.0,28.0,6.0,9167.0799999999999,25.0
2015.0,3.0,28.0,7.0,9604.1700000000001,25.930569999999999
2015.0,3.0,28.0,8.0,9903.4899999999998,26.067679999999999
2015.0,3.0,28.0,9.0,10408.959999999999,23.149999999999999
2015.0,3.0,28.0,10.0,10655.75,21.129290000000001
2015.0,3.0,28.0,11.0,10667.43,21.145240000000001
2015.0,3.0,28.0,12.0,10616.719999999999,20.513829999999999
2015.0,3.0,28.0,13.0,10586.120000000001,22.970330000000001
2015.0,3.0,28.0,14.0,10582.83,23.317830000000001
2015.0,3.0,28.0,15.0,10615.889999999999,24.055409999999998
2015.0,3.0,28.0,16.0,10702.110000000001,26.84066
2015.0,3.0,28.0,17.0,10836.030000000001,26.901309999999999
2015.0,3.0,28.0,18.0,11122.870000000001,31.291589999999999
2015.0,3.0,28.0,19.0,11319.059999999999,35.649999999999999
2015.0,3.0,28.0,20.0,11748.77,43.226730000000003
2015.0,3.0,28.0,21.0,11888.99,39.469999999999999
2015.0,3.0,28.0,22.0,11442.58,35.065510000000003
2015.0,3.0,28.0,23.0,10779.780000000001,31.593060000000001
2015.0,3.0,28.0,24.0,10089.32,26.082619999999999
2015.0,3.0,29.0,1.0,9488.3999999999996,23.592199999999998
2015.0,3.0,29.0,2.0,9124.3500000000004,23.571680000000001
2015.0,3.0,29.0,3.0,8865.6100000000006,23.393339999999998
2015.0,3.0,29.0,4.0,8754.5799999999999,22.459050000000001
2015.0,3.0,29.0,5.0,8717.2099999999991,24.433630000000001
2015.0,3.0,29.0,6.0,8787.3099999999995,23.374780000000001
2015.0,3.0,29.0,7.0,9048.6399999999994,25.085509999999999
2015.0,3.0,29.0,8.0,9190.3700000000008,25.0
2015.0,3.0,29.0,9.0,9609.2900000000009,23.831759999999999
2015.0,3.0,29.0,10.0,9836.2700000000004,22.815940000000001
2015.0,3.0,29.0,11.0,9957.3799999999992,21.5929
2015.0,3.0,29.0,12.0,10000.42,22.096779999999999
2015.0,3.0,29.0,13.0,10050.76,23.522580000000001
2015.0,3.0,29.0,14.0,10121.59,23.466010000000001
2015.0,3.0,29.0,15.0,10192.549999999999,24.260000000000002
2015.0,3.0,29.0,16.0,10405.09,23.994990000000001
2015.0,3.0,29.0,17.0,10603.950000000001,24.8278
2015.0,3.0,29.0,18.0,11058.299999999999,32.340000000000003
2015.0,3.0,29.0,19.0,11406.309999999999,38.702390000000001
2015.0,3.0,29.0,20.0,11930.200000000001,46.479999999999997
2015.0,3.0,29.0,21.0,12085.219999999999,40.986130000000003
2015.0,3.0,29.0,22.0,11483.940000000001,37.600000000000001
2015.0,3.0,29.0,23.0,10558.77,32.252130000000001
2015.0,3.0,29.0,24.0,9717.2399999999998,25.91789
2015.0,3.0,30.0,1.0,9431.1900000000005,24.550000000000001
2015.0,3.0,30.0,2.0,9227.2000000000007,22.329999999999998
2015.0,3.0,30.0,3.0,9027.5499999999993,19.501760000000001
2015.0,3.0,30.0,4.0,9002.5799999999999,19.82535
2015.0,3.0,30.0,5.0,9228.8400000000001,24.18413
2015.0,3.0,30.0,6.0,9830.3600000000006,27.86131
2015.0,3.0,30.0,7.0,10894.66,35.874250000000004
2015.0,3.0,30.0,8.0,11706.139999999999,38.321890000000003
2015.0,3.0,30.0,9.0,12016.4,32.353259999999999
2015.0,3.0,30.0,10.0,12111.4,28.691009999999999
2015.0,3.0,30.0,11.0,12150.73,26.75
2015.0,3.0,30.0,12.0,12256.290000000001,26.671150000000001
2015.0,3.0,30.0,13.0,12367.450000000001,26.929690000000001
2015.0,3.0,30.0,14.0,12503.49,27.418970000000002
2015.0,3.0,30.0,15.0,12672.530000000001,28.717649999999999
2015.0,3.0,30.0,16.0,12745.190000000001,28.405290000000001
2015.0,3.0,30.0,17.0,12725.190000000001,31.058710000000001
2015.0,3.0,30.0,18.0,12814.9,35.863709999999998
2015.0,3.0,30.0,19.0,12924.15,40.869999999999997
2015.0,3.0,30.0,20.0,13341.290000000001,48.609999999999999
2015.0,3.0,30.0,21.0,13475.209999999999,42.150109999999998
2015.0,3.0,30.0,22.0,12684.57,37.991720000000001
2015.0,3.0,30.0,23.0,11645.74,30.653690000000001
2015.0,3.0,30.0,24.0,10644.559999999999,26.816590000000001
2015.0,3.0,31.0,1.0,9930.0599999999995,19.604849999999999
2015.0,3.0,31.0,2.0,9527.9699999999993,16.04832
2015.0,3.0,31.0,3.0,9312.2199999999993,14.71402
2015.0,3.0,31.0,4.0,9254.2999999999993,21.289999999999999
2015.0,3.0,31.0,5.0,9432.9699999999993,23.803799999999999
2015.0,3.0,31.0,6.0,10018.33,29.73574
2015.0,3.0,31.0,7.0,11168.73,38.05245
2015.0,3.0,31.0,8.0,11929.34,35.057090000000002
2015.0,3.0,31.0,9.0,12185.780000000001,29.552689999999998
2015.0,3.0,31.0,10.0,12294.16,28.59618
2015.0,3.0,31.0,11.0,12268.370000000001,28.266670000000001
2015.0,3.0,31.0,12.0,12230.860000000001,29.521280000000001
2015.0,3.0,31.0,13.0,12198.74,28.793949999999999
2015.0,3.0,31.0,14.0,12225.33,28.03041
2015.0,3.0,31.0,15.0,12175.799999999999,28.53125
2015.0,3.0,31.0,16.0,12149.030000000001,28.70693
2015.0,3.0,31.0,17.0,12133.27,31.459070000000001
2015.0,3.0,31.0,18.0,12225.5,34.054830000000003
2015.0,3.0,31.0,19.0,12337.469999999999,37.707630000000002
2015.0,3.0,31.0,20.0,12706.040000000001,45.799999999999997
2015.0,3.0,31.0,21.0,12974.49,42.77657
2015.0,3.0,31.0,22.0,12307.700000000001,39.837119999999999
2015.0,3.0,31.0,23.0,11455.370000000001,33.832479999999997
2015.0,3.0,31.0,24.0,10540.5,26.674810000000001
2015.0,4.0,1.0,1.0,9863.3799999999992,25.800000000000001
2015.0,4.0,1.0,2.0,9483.2099999999991,23.935939999999999
2015.0,4.0,1.0,3.0,9248.3799999999992,21.550000000000001
2015.0,4.0,1.0,4.0,9198.4500000000007,23.992719999999998
2015.0,4.0,1.0,5.0,9419.5400000000009,25.500540000000001
2015.0,4.0,1.0,6.0,10025.700000000001,32.040819999999997
2015.0,4.0,1.0,7.0,11186.34,43.71987
2015.0,4.0,1.0,8.0,11921.450000000001,38.708329999999997
2015.0,4.0,1.0,9.0,12124.93,33.490000000000002
2015.0,4.0,1.0,10.0,12113.74,30.640000000000001
2015.0,4.0,1.0,11.0,12021.200000000001,27.664259999999999
2015.0,4.0,1.0,12.0,11900.09,28.017420000000001
2015.0,4.0,1.0,13.0,11726.57,27.74878
2015.0,4.0,1.0,14.0,11666.99,27.07
2015.0,4.0,1.0,15.0,11610.700000000001,27.583269999999999
2015.0,4.0,1.0,16.0,11570.58,27.86364
2015.0,4.0,1.0,17.0,11527.389999999999,28.78257
2015.0,4.0,1.0,18.0,11631.639999999999,31.505469999999999
2015.0,4.0,1.0,19.0,11804.450000000001,37.113759999999999
2015.0,4.0,1.0,20.0,12345.57,45.079999999999998
2015.0,4.0,1.0,21.0,12834.4,43.810490000000001
2015.0,4.0,1.0,22.0,12302.52,40.874310000000001
2015.0,4.0,1.0,23.0,11436.82,34.46407
2015.0,4.0,1.0,24.0,10460.76,28.832989999999999
2015.0,4.0,2.0,1.0,9844.4099999999999,25.724820000000001
2015.0,4.0,2.0,2.0,9439.4799999999996,23.389880000000002
2015.0,4.0,2.0,3.0,9210.0200000000004,21.759730000000001
2015.0,4.0,2.0,4.0,9177.5100000000002,20.65924
2015.0,4.0,2.0,5.0,9437.0499999999993,22.59
2015.0,4.0,2.0,6.0,10036.379999999999,28.160710000000002
2015.0,4.0,2.0,7.0,11158.610000000001,35.941270000000003
2015.0,4.0,2.0,8.0,11909.84,35.063560000000003
2015.0,4.0,2.0,9.0,12032.5,27.83868
2015.0,4.0,2.0,10.0,11968.27,24.523109999999999
2015.0,4.0,2.0,11.0,11945.360000000001,22.919689999999999
2015.0,4.0,2.0,12.0,11793.18,23.749359999999999
2015.0,4.0,2.0,13.0,11621.18,23.429490000000001
2015.0,4.0,2.0,14.0,11603.360000000001,23.574439999999999
2015.0,4.0,2.0,15.0,11582.35,24.39096
2015.0,4.0,2.0,16.0,11477.57,24.40203
2015.0,4.0,2.0,17.0,11537.440000000001,25.112870000000001
2015.0,4.0,2.0,18.0,11632.16,29.668990000000001
2015.0,4.0,2.0,19.0,11723.58,35.529429999999998
2015.0,4.0,2.0,20.0,12180.76,44.097760000000001
2015.0,4.0,2.0,21.0,12682.25,45.289999999999999
2015.0,4.0,2.0,22.0,12157.530000000001,40.11045
2015.0,4.0,2.0,23.0,11335.24,34.104590000000002
2015.0,4.0,2.0,24.0,10484.889999999999,29.382660000000001
2015.0,4.0,3.0,1.0,10023.290000000001,26.969439999999999
2015.0,4.0,3.0,2.0,9644.3500000000004,24.38721
2015.0,4.0,3.0,3.0,9429.25,23.317710000000002
2015.0,4.0,3.0,4.0,9358.8899999999994,22.327780000000001
2015.0,4.0,3.0,5.0,9587.5799999999999,24.140840000000001
2015.0,4.0,3.0,6.0,9971.1800000000003,28.66
2015.0,4.0,3.0,7.0,10714.690000000001,36.43
2015.0,4.0,3.0,8.0,11273.120000000001,36.479999999999997
2015.0,4.0,3.0,9.0,11563.76,31.524000000000001
2015.0,4.0,3.0,10.0,11593.309999999999,27.755859999999998
2015.0,4.0,3.0,11.0,11568.690000000001,25.975570000000001
2015.0,4.0,3.0,12.0,11408.24,26.73657
2015.0,4.0,3.0,13.0,11253.299999999999,24.528310000000001
2015.0,4.0,3.0,14.0,11251.530000000001,24.16
2015.0,4.0,3.0,15.0,11285.26,24.925789999999999
2015.0,4.0,3.0,16.0,11241.68,25.38158
2015.0,4.0,3.0,17.0,11311.450000000001,30.759530000000002
2015.0,4.0,3.0,18.0,11450.01,32.837850000000003
2015.0,4.0,3.0,19.0,11485.16,36.022979999999997
2015.0,4.0,3.0,20.0,11875.200000000001,41.493169999999999
2015.0,4.0,3.0,21.0,12270.719999999999,42.913449999999997
2015.0,4.0,3.0,22.0,11794.200000000001,36.604370000000003
2015.0,4.0,3.0,23.0,11178.9,32.839460000000003
2015.0,4.0,3.0,24.0,10449.75,28.887650000000001
2015.0,4.0,4.0,1.0,9798.4799999999996,26.166930000000001
2015.0,4.0,4.0,2.0,9469.0400000000009,25.45327
2015.0,4.0,4.0,3.0,9154.4099999999999,24.88758
2015.0,4.0,4.0,4.0,9060.8999999999996,23.04796
2015.0,4.0,4.0,5.0,9142.8500000000004,24.226939999999999
2015.0,4.0,4.0,6.0,9390.7600000000002,27.161940000000001
2015.0,4.0,4.0,7.0,9889.8999999999996,27.574000000000002
2015.0,4.0,4.0,8.0,10239.92,26.22513
2015.0,4.0,4.0,9.0,10573.27,23.40924
2015.0,4.0,4.0,10.0,10626.389999999999,22.632829999999998
2015.0,4.0,4.0,11.0,10575.52,22.670000000000002
2015.0,4.0,4.0,12.0,10432.15,23.026450000000001
2015.0,4.0,4.0,13.0,10205.110000000001,23.09028
2015.0,4.0,4.0,14.0,10024.209999999999,22.485340000000001
2015.0,4.0,4.0,15.0,9890.4099999999999,21.869160000000001
2015.0,4.0,4.0,16.0,9868.1499999999996,21.50112
2015.0,4.0,4.0,17.0,9931.0,22.90812
2015.0,4.0,4.0,18.0,10174.860000000001,24.606000000000002
2015.0,4.0,4.0,19.0,10537.790000000001,32.45091
2015.0,4.0,4.0,20.0,11155.92,38.826810000000002
2015.0,4.0,4.0,21.0,11700.0,39.810000000000002
2015.0,4.0,4.0,22.0,11372.709999999999,36.12144
2015.0,4.0,4.0,23.0,10788.790000000001,32.762039999999999
2015.0,4.0,4.0,24.0,10091.700000000001,27.277609999999999
2015.0,4.0,5.0,1.0,9633.2800000000007,26.736239999999999
2015.0,4.0,5.0,2.0,9271.4899999999998,25.10106
2015.0,4.0,5.0,3.0,9037.9400000000005,23.832689999999999
2015.0,4.0,5.0,4.0,8923.4200000000001,22.61861
2015.0,4.0,5.0,5.0,8935.9599999999991,23.266970000000001
2015.0,4.0,5.0,6.0,9118.0799999999999,25.469999999999999
2015.0,4.0,5.0,7.0,9493.4300000000003,27.579999999999998
2015.0,4.0,5.0,8.0,9762.0200000000004,25.756219999999999
2015.0,4.0,5.0,9.0,10080.360000000001,23.191289999999999
2015.0,4.0,5.0,10.0,10112.540000000001,20.198350000000001
2015.0,4.0,5.0,11.0,10097.190000000001,19.653189999999999
2015.0,4.0,5.0,12.0,10036.1,19.632680000000001
2015.0,4.0,5.0,13.0,9932.5699999999997,17.622910000000001
2015.0,4.0,5.0,14.0,9785.2900000000009,16.722940000000001
2015.0,4.0,5.0,15.0,9652.4400000000005,16.710090000000001
2015.0,4.0,5.0,16.0,9558.7000000000007,16.55378
2015.0,4.0,5.0,17.0,9565.8400000000001,18.603020000000001
2015.0,4.0,5.0,18.0,9719.5699999999997,24.26896
2015.0,4.0,5.0,19.0,10099.65,32.82891
2015.0,4.0,5.0,20.0,10833.940000000001,39.68289
2015.0,4.0,5.0,21.0,11440.08,42.620069999999998
2015.0,4.0,5.0,22.0,11152.59,38.270000000000003
2015.0,4.0,5.0,23.0,10478.620000000001,33.149999999999999
2015.0,4.0,5.0,24.0,9680.9899999999998,27.87191
2015.0,4.0,6.0,1.0,9646.4300000000003,25.022490000000001
2015.0,4.0,6.0,2.0,9301.2399999999998,22.913720000000001
2015.0,4.0,6.0,3.0,9191.0,22.13045
2015.0,4.0,6.0,4.0,9211.8099999999995,20.690000000000001
2015.0,4.0,6.0,5.0,9520.5400000000009,22.495529999999999
2015.0,4.0,6.0,6.0,10093.360000000001,28.940770000000001
2015.0,4.0,6.0,7.0,11125.83,36.084139999999998
2015.0,4.0,6.0,8.0,11906.959999999999,38.955199999999998
2015.0,4.0,6.0,9.0,12085.540000000001,32.337609999999998
2015.0,4.0,6.0,10.0,12064.719999999999,27.829709999999999
2015.0,4.0,6.0,11.0,12048.040000000001,27.52
2015.0,4.0,6.0,12.0,11868.93,27.41
2015.0,4.0,6.0,13.0,11644.690000000001,27.23
2015.0,4.0,6.0,14.0,11491.559999999999,26.835989999999999
2015.0,4.0,6.0,15.0,11356.360000000001,26.08736
2015.0,4.0,6.0,16.0,11203.379999999999,25.870000000000001
2015.0,4.0,6.0,17.0,11278.77,27.594909999999999
2015.0,4.0,6.0,18.0,11535.83,30.638380000000002
2015.0,4.0,6.0,19.0,11749.959999999999,35.885350000000003
2015.0,4.0,6.0,20.0,12310.719999999999,43.710000000000001
2015.0,4.0,6.0,21.0,12821.440000000001,47.74344
2015.0,4.0,6.0,22.0,12334.309999999999,40.656410000000001
2015.0,4.0,6.0,23.0,11492.360000000001,34.346719999999998
2015.0,4.0,6.0,24.0,10706.01,30.735669999999999
2015.0,4.0,7.0,1.0,10140.209999999999,28.42962
2015.0,4.0,7.0,2.0,9738.8799999999992,25.46086
2015.0,4.0,7.0,3.0,9523.2700000000004,23.79083
2015.0,4.0,7.0,4.0,9451.5400000000009,23.132190000000001
2015.0,4.0,7.0,5.0,9688.5300000000007,25.117329999999999
2015.0,4.0,7.0,6.0,10242.57,30.766559999999998
2015.0,4.0,7.0,7.0,11282.77,39.453400000000002
2015.0,4.0,7.0,8.0,12046.77,42.638849999999998
2015.0,4.0,7.0,9.0,12274.209999999999,40.097470000000001
2015.0,4.0,7.0,10.0,12329.32,50.0
2015.0,4.0,7.0,11.0,12352.34,49.525840000000002
2015.0,4.0,7.0,12.0,12209.360000000001,43.417140000000003
2015.0,4.0,7.0,13.0,12004.030000000001,39.448650000000001
2015.0,4.0,7.0,14.0,11740.209999999999,37.940489999999997
2015.0,4.0,7.0,15.0,11541.09,31.164159999999999
2015.0,4.0,7.0,16.0,11333.67,37.015230000000003
2015.0,4.0,7.0,17.0,11360.799999999999,36.5
2015.0,4.0,7.0,18.0,11550.549999999999,38.381610000000002
2015.0,4.0,7.0,19.0,11791.549999999999,40.960000000000001
2015.0,4.0,7.0,20.0,12348.15,42.638339999999999
2015.0,4.0,7.0,21.0,12902.59,43.980829999999997
2015.0,4.0,7.0,22.0,12456.219999999999,37.560000000000002
2015.0,4.0,7.0,23.0,11642.85,34.974499999999999
2015.0,4.0,7.0,24.0,10782.440000000001,30.488959999999999
2015.0,4.0,8.0,1.0,10290.549999999999,26.60051
2015.0,4.0,8.0,2.0,9865.6900000000005,25.0
2015.0,4.0,8.0,3.0,9659.7700000000004,23.725819999999999
2015.0,4.0,8.0,4.0,9616.7099999999991,23.579139999999999
2015.0,4.0,8.0,5.0,9852.1599999999999,25.912780000000001
2015.0,4.0,8.0,6.0,10441.889999999999,32.740679999999998
2015.0,4.0,8.0,7.0,11432.969999999999,40.412439999999997
2015.0,4.0,8.0,8.0,12102.33,41.310000000000002
2015.0,4.0,8.0,9.0,12234.379999999999,35.023800000000001
2015.0,4.0,8.0,10.0,12140.09,31.942080000000001
2015.0,4.0,8.0,11.0,12059.870000000001,31.216460000000001
2015.0,4.0,8.0,12.0,11888.18,31.5
2015.0,4.0,8.0,13.0,11658.530000000001,29.59
2015.0,4.0,8.0,14.0,11540.459999999999,28.38598
2015.0,4.0,8.0,15.0,11429.200000000001,25.905750000000001
2015.0,4.0,8.0,16.0,11325.629999999999,28.480930000000001
2015.0,4.0,8.0,17.0,11399.790000000001,29.88456
2015.0,4.0,8.0,18.0,11628.639999999999,32.058529999999998
2015.0,4.0,8.0,19.0,11877.870000000001,36.135840000000002
2015.0,4.0,8.0,20.0,12406.780000000001,45.194659999999999
2015.0,4.0,8.0,21.0,12928.08,47.713970000000003
2015.0,4.0,8.0,22.0,12540.959999999999,42.16384
2015.0,4.0,8.0,23.0,11757.370000000001,36.894649999999999
2015.0,4.0,8.0,24.0,10936.91,32.954329999999999
2015.0,4.0,9.0,1.0,10107.620000000001,29.64611
2015.0,4.0,9.0,2.0,9813.1200000000008,27.257079999999998
2015.0,4.0,9.0,3.0,9578.1000000000004,26.075310000000002
2015.0,4.0,9.0,4.0,9482.4500000000007,25.219259999999998
2015.0,4.0,9.0,5.0,9709.5,27.657070000000001
2015.0,4.0,9.0,6.0,10365.99,34.790730000000003
2015.0,4.0,9.0,7.0,11376.370000000001,43.359459999999999
2015.0,4.0,9.0,8.0,12008.370000000001,44.799500000000002
2015.0,4.0,9.0,9.0,12127.65,35.516820000000003
2015.0,4.0,9.0,10.0,12007.129999999999,31.883009999999999
2015.0,4.0,9.0,11.0,11884.77,30.935420000000001
2015.0,4.0,9.0,12.0,11707.190000000001,31.870000000000001
2015.0,4.0,9.0,13.0,11558.68,30.057580000000002
2015.0,4.0,9.0,14.0,11463.98,28.140000000000001
2015.0,4.0,9.0,15.0,11476.6,27.920400000000001
2015.0,4.0,9.0,16.0,11466.66,29.219999999999999
2015.0,4.0,9.0,17.0,11560.219999999999,28.572800000000001
2015.0,4.0,9.0,18.0,11714.32,29.737580000000001
2015.0,4.0,9.0,19.0,11864.360000000001,37.99597
2015.0,4.0,9.0,20.0,12339.700000000001,46.468269999999997
2015.0,4.0,9.0,21.0,12733.559999999999,46.472430000000003
2015.0,4.0,9.0,22.0,12282.08,39.547849999999997
2015.0,4.0,9.0,23.0,11502.450000000001,34.909999999999997
2015.0,4.0,9.0,24.0,10644.32,31.332509999999999
2015.0,4.0,10.0,1.0,9971.2000000000007,31.784179999999999
2015.0,4.0,10.0,2.0,9625.0100000000002,28.03163
2015.0,4.0,10.0,3.0,9383.7700000000004,25.917490000000001
2015.0,4.0,10.0,4.0,9327.2600000000002,25.160599999999999
2015.0,4.0,10.0,5.0,9537.9500000000007,28.581980000000001
2015.0,4.0,10.0,6.0,10084.84,38.66525
2015.0,4.0,10.0,7.0,11089.860000000001,44.72213
2015.0,4.0,10.0,8.0,11822.309999999999,43.420679999999997
2015.0,4.0,10.0,9.0,12033.549999999999,36.840000000000003
2015.0,4.0,10.0,10.0,12038.17,34.179879999999997
2015.0,4.0,10.0,11.0,11946.620000000001,32.165410000000001
2015.0,4.0,10.0,12.0,11823.68,31.739380000000001
2015.0,4.0,10.0,13.0,11697.84,29.947389999999999
2015.0,4.0,10.0,14.0,11607.040000000001,28.280000000000001
2015.0,4.0,10.0,15.0,11583.5,27.209679999999999
2015.0,4.0,10.0,16.0,11519.5,29.260000000000002
2015.0,4.0,10.0,17.0,11523.360000000001,30.32151
2015.0,4.0,10.0,18.0,11483.15,28.062529999999999
2015.0,4.0,10.0,19.0,11507.33,35.346110000000003
2015.0,4.0,10.0,20.0,11851.16,41.359000000000002
2015.0,4.0,10.0,21.0,12226.719999999999,43.292209999999997
2015.0,4.0,10.0,22.0,11821.77,39.190040000000003
2015.0,4.0,10.0,23.0,11243.02,35.159999999999997
2015.0,4.0,10.0,24.0,10491.440000000001,31.531079999999999
2015.0,4.0,11.0,1.0,9941.8099999999995,28.869319999999998
2015.0,4.0,11.0,2.0,9524.3199999999997,25.907630000000001
2015.0,4.0,11.0,3.0,9257.2600000000002,25.028849999999998
2015.0,4.0,11.0,4.0,9141.9500000000007,23.737179999999999
2015.0,4.0,11.0,5.0,9213.3500000000004,25.046800000000001
2015.0,4.0,11.0,6.0,9413.8600000000006,28.931149999999999
2015.0,4.0,11.0,7.0,9798.8999999999996,30.01369
2015.0,4.0,11.0,8.0,10094.4,29.3504
2015.0,4.0,11.0,9.0,10338.34,28.014849999999999
2015.0,4.0,11.0,10.0,10444.34,27.433769999999999
2015.0,4.0,11.0,11.0,10408.690000000001,25.52816
2015.0,4.0,11.0,12.0,10290.360000000001,27.484739999999999
2015.0,4.0,11.0,13.0,10150.530000000001,24.715070000000001
2015.0,4.0,11.0,14.0,9958.0,24.530000000000001
2015.0,4.0,11.0,15.0,9925.6000000000004,25.201689999999999
2015.0,4.0,11.0,16.0,10002.42,25.42991
2015.0,4.0,11.0,17.0,10218.48,26.241409999999998
2015.0,4.0,11.0,18.0,10610.360000000001,27.469999999999999
2015.0,4.0,11.0,19.0,10921.299999999999,33.643090000000001
2015.0,4.0,11.0,20.0,11235.5,41.419080000000001
2015.0,4.0,11.0,21.0,11717.209999999999,42.5
2015.0,4.0,11.0,22.0,11396.360000000001,39.479999999999997
2015.0,4.0,11.0,23.0,10866.120000000001,35.558450000000001
2015.0,4.0,11.0,24.0,10203.059999999999,31.068159999999999
2015.0,4.0,12.0,1.0,9626.4899999999998,30.28059
2015.0,4.0,12.0,2.0,9247.3199999999997,26.70149
2015.0,4.0,12.0,3.0,8956.0799999999999,27.83211
2015.0,4.0,12.0,4.0,8802.1900000000005,23.666350000000001
2015.0,4.0,12.0,5.0,8810.2199999999993,25.71885
2015.0,4.0,12.0,6.0,8933.5699999999997,28.83916
2015.0,4.0,12.0,7.0,9151.5599999999995,31.641680000000001
2015.0,4.0,12.0,8.0,9336.2399999999998,27.109999999999999
2015.0,4.0,12.0,9.0,9652.5799999999999,26.75
2015.0,4.0,12.0,10.0,9807.0799999999999,24.95701
2015.0,4.0,12.0,11.0,9814.8899999999994,24.66
